year,author,title,link,shl_has_link,shl_link
1994,"Thompson, Helen Elizabeth","Joining the ERM: Core executive decision-making in the UK, 1979-1990.",http://etheses.lse.ac.uk/1335/,True,
1994,"Vagionis, Nikolaos G",Regional development in Greece: An evaluation of the effectiveness of the Industrial Areas Programme.,http://etheses.lse.ac.uk/1331/,True,
1994,"Vervain Evans, Carol",Defence industrialisation in the NICs : case studies from Brazil and India.,http://etheses.lse.ac.uk/3989/,True,
1994,"Walsh, Patrick Paul",International trade theory under imperfect competition in product and labour markets.,http://etheses.lse.ac.uk/1324/,True,
1994,"Wang, Guoqi",Motivational and information aspects of the reward systems applied to Chinese state enterprises.,http://etheses.lse.ac.uk/1255/,True,
1994,"Wells, Andrew J.",The External Tape Hypothesis: a Turing machine based approach to cognitive computation.,http://etheses.lse.ac.uk/118/,True,
1994,"Widlok, Thomas","The social relationships of changing Hai//om hunter gatherers in northern Namibia, 1990-1994.",http://etheses.lse.ac.uk/2830/,True,
1994,"Wilson, Andrew","Modern Ukrainian nationalism: Nationalist political parties in Ukraine, 1988-1992.",http://etheses.lse.ac.uk/1242/,True,
1994,"Zeleny, Patricia Erika Aguilar",The location of the in-bond electronics industry in Mexico 1965-1990.,http://etheses.lse.ac.uk/2443/,True,
1994,"Zilibotti, Fabrizio",Endogenous growth and underdevelopment traps: A theoretical and empirical analysis.,http://etheses.lse.ac.uk/1243/,True,
1995,"Bancroft, Peter W",Analysis of the distributional consequences of the introduction of the Council Tax in England in 1993.,http://etheses.lse.ac.uk/1373/,True,
1995,"Belt Rodriguez, Tamara Claudia","Agricultural modernisation in Colombia 1936-1990: Markets, institutions and technology in sugar, banana and potato production.",http://etheses.lse.ac.uk/2840/,True,
1995,"Bentley, Russell K","Language, politics and order in Plato's political thought: A study of four platonic works.",http://etheses.lse.ac.uk/2834/,True,
1995,"Bianco, Magda",Diversification patterns: Theory and evidence for the food industry in the U.K. and Italy.,http://etheses.lse.ac.uk/1383/,True,
1995,"Birchal, Sergio de Oliveira",Entrepreneurship and the formation of a business environment in nineteenth-century Brazil: The case of Minas Gerais.,http://etheses.lse.ac.uk/2832/,True,
1995,"Blais, Pamela M.M","Networks, districts, cities, regions: Evidence from the Third Italy.",http://etheses.lse.ac.uk/2076/,True,
1995,"Blakeway-Phillips, Clare Deborah",Organisational standards and a monitoring process for general practices/health centres in the UK.,http://etheses.lse.ac.uk/1366/,True,
1995,"Busby, Cecilia Jane","Gender, exchange and person in a fishing community in Kerala, South India.",http://etheses.lse.ac.uk/2451/,True,
1995,"Colton, Elizabeth Overton",The elite of the Maldives: Sociopolitical organisation and change.,http://etheses.lse.ac.uk/1396/,True,
1995,"Craig-James, Susan Elizabeth",The evolution of society in Tobago: 1838 to 1900.,http://etheses.lse.ac.uk/1362/,True,
1995,"Deffner, Alexios-Michael",Cultural activities of young adults in urban time-space: The case of Paleo Phaliro in Athens.,http://etheses.lse.ac.uk/1397/,True,
1995,"Dhillon, Gurpreet",Interpreting the management of information systems security.,http://etheses.lse.ac.uk/275/,True,
1995,"de Souza Motta, Celina Maria","Constitutional change in Brazil: Political and financial decentralisation, 1981-1991.",http://etheses.lse.ac.uk/2839/,True,
1995,"Edwards, Maria-Benedicta",Attempts to control general practice prescribing costs from 1975 to 1993 with particular reference to the impact of GP fundholding.,http://etheses.lse.ac.uk/1367/,True,
1995,"Ellison, Louise Katherine",UK commercial property markets in the context of Thatcherism: 1979-1990.,http://etheses.lse.ac.uk/1379/,True,
1995,"Gabriel Porcile Meirelles, Jose","Economic cooperation and integration between Argentina and Brazil, 1939-92.",http://etheses.lse.ac.uk/2594/,True,
1995,"Garimella, Subramaniam",Impartiality and neutrality: A defence with an illustration.,http://etheses.lse.ac.uk/1369/,False,
1995,"Garmise, Shari Orris",Institutional networks and industrial restructuring: Local initiatives toward the textile industry in Nottingham and Prato.,http://etheses.lse.ac.uk/2640/,True,
1995,"Gills, Barry Keith",The determination of international status: The case of Korea in modern international relations.,http://etheses.lse.ac.uk/1374/,True,
1995,"Goodall, Sarah Jane","Problems in combinatorics: Paths in graphs, partial orders of fixed width.",http://etheses.lse.ac.uk/2447/,True,
1995,"Gutierrez Chong, Natividad",The culture of the nation: The ethnic past and official nationalism in 20th century Mexico.,http://etheses.lse.ac.uk/2595/,True,
1995,"Hasan, Naveed","Management practices and business development in Pakistan, 1950-1988.",http://etheses.lse.ac.uk/1385/,True,
1995,"Houpis, George H",The determination of hours of work and the effects of reductions in hours of work on employment and wages.,http://etheses.lse.ac.uk/1404/,True,
1995,"Javier Rodriguez Aguilar, Oscar",Economic stagnation and labour market segmentation in the North Atlantic coast of Colombia: 1900-1930.,http://etheses.lse.ac.uk/2471/,True,
1995,"Jenkins, Robert Lindsay","Corporate management of exchange rate misalignment - The experience of U.K. firms 1979-82, 1987-92.",http://etheses.lse.ac.uk/1401/,True,
1995,"Jovchelovitch, Sandra",Social representations and public life: a study on the symbolic construction of public spaces in Brazil.,http://etheses.lse.ac.uk/119/,True,
1995,"Juarez-Mulero, Juan Pablo","Regional labour markets and interregional migration: Spain, 1963-1990.",http://etheses.lse.ac.uk/2841/,True,
1995,"Kaehler, Juergen",Stochastic models of exchange-rate dynamics and their implications for the pricing of foreign-currency options.,http://etheses.lse.ac.uk/1402/,True,
1995,"Kamel, Hania S",The role of mothers in the social development of their infants' facial expressions.,http://etheses.lse.ac.uk/1387/,True,
1995,"Ketterer, Constanze","German liberalism and foreign policy: The FDP's Ostpolitik under Hans-Dietrich Genscher, 1974-1990.",http://etheses.lse.ac.uk/1375/,True,
1995,"Khonsari, Mehrdad",The National Movement of the Iranian Resistance 1979-1991: The role of a banned opposition movement in international politics.,http://etheses.lse.ac.uk/2837/,True,
1995,"Kourliouros, Elias A",Industrial space in contemporary Athens: The development and transformation of a southern European metropolis.,http://etheses.lse.ac.uk/1394/,True,
1995,"Kremer, Alexander Richard",Policy and poverty in inland capture fisheries in Bangladesh.,http://etheses.lse.ac.uk/2835/,True,
1995,"Kuljis, Jasminka",User interfaces and discrete event simulation models.,http://etheses.lse.ac.uk/1380/,True,
1995,"Li, Pang-Kwong",Elections and political mobilisation: The Hong Kong 1991 direct elections.,http://etheses.lse.ac.uk/1372/,True,
1995,"Lloyd-Sherlock, Peter","Income maintenance strategies of elderly shanty town residents in Buenos Aires, Argentina.",http://etheses.lse.ac.uk/1297/,True,
1995,"Long, Simon Andrew",Producing beer: Agricultural livelihoods and commodities in Serenje District of Zambia.,http://etheses.lse.ac.uk/1400/,True,
1995,"Maria Vargas Cortes, Soraya",User participation and reform of the Brazilian health system: The case of Porto Alegre.,http://etheses.lse.ac.uk/2445/,True,
1995,"Marouda-Chatjoulis, Athena",The process of representation and development of knowledge in career decision making and counselling.,http://etheses.lse.ac.uk/1364/,True,
1995,"McKay, Joanna Patricia",The official concept of the nation in the GDR: Theory versus pragmatism.,http://etheses.lse.ac.uk/1376/,False,
1995,"Michalski, Anna",A reluctant partner: The pattern of Denmark's involvement in the European Community.,http://etheses.lse.ac.uk/1377/,True,
1995,"Mizrahi, Shlomo","A theory of constitutional change -- Game theoretical analysis of socio-political processes in Poland, 1976-81.",http://etheses.lse.ac.uk/1398/,True,
1995,"Moen, Espen R",Essays on matching models of the labour market.,http://etheses.lse.ac.uk/2596/,True,
1995,"Moon, Richard J",The year of Europe: 1973/74. A study in alliance diplomacy.,http://etheses.lse.ac.uk/1431/,True,
1995,"Norberto Lobato Garcia, Ignacio",Multivariate analysis of long memory series in the frequency domain.,http://etheses.lse.ac.uk/2446/,True,
1995,"Onslow, Sandra D","Backbench debate within the Conservative party and its influence upon British foreign policy, 1948-1956.",http://etheses.lse.ac.uk/1361/,True,
1995,"Pandit, Shereen",Legalism in the South African trade union movement: 1979-1988.,http://etheses.lse.ac.uk/1384/,True,
1995,"Papadoulis, Constantinos J",National skies in European disguise: Air-transport politics and policy in the European Community: 1987-1993.,http://etheses.lse.ac.uk/1421/,True,
1995,"Pinheiro, Leticia de Abreu","Foreign policy decision-making under the Geisel government: The president, the military and the foreign ministry.",http://etheses.lse.ac.uk/2838/,True,
1995,"Potter, Evan H","The forgotten partner: Canada's relations with the European Community, 1958-1993.",http://etheses.lse.ac.uk/1416/,True,
1995,"Powell, Roxanne",The frontiers of state practice in Britain and France: pioneering high speed railway technology and infrastructure.,http://etheses.lse.ac.uk/3171/,True,
1995,"Qureshi, Sajda Shaheen",Organisations and networks: theoretical considerations and a case study of networking across organisations.,http://etheses.lse.ac.uk/1674/,True,
1995,"Rady, Sven",Continuous-time stochastic analysis of optimal experimentation and of derivative asset pricing.,http://etheses.lse.ac.uk/1381/,True,
1995,"Reynolds, Alexander",Subjectivity and critique: A study of the paradigm shift in critical theory.,http://etheses.lse.ac.uk/1391/,True,
1995,"Rizakou, Eleni",Scenario-robustness methodology: An approach to flexible planning under uncertainty with an application to AIDS-related resource allocation.,http://etheses.lse.ac.uk/1368/,True,
1995,"Rose, Diana",Representations of madness on British television: a social psychological analysis.,http://etheses.lse.ac.uk/3178/,True,
1995,"Rouben, Rebecca Rose",Leisure: Its meaning and role in the life of a sample of London adolescents during the school years.,http://etheses.lse.ac.uk/2450/,True,
1995,"Rubin, Marcus",The economic effects of shorter working hours: The 1989/91 union campaign in the British engineering industry.,http://etheses.lse.ac.uk/1405/,True,
1995,"Russell, George Edward",Spectral properties of graphs derived from groups.,http://etheses.lse.ac.uk/2081/,True,
1995,"Ruud, Arild Engelsen",Socio-cultural changes in rural West Bengal.,http://etheses.lse.ac.uk/2449/,True,
1995,"Sahley, Caroline M","The political evolution of the industrial bourgeoisie in Peru: Industrialists, bankers and the Garcia government, 1985-1990.",http://etheses.lse.ac.uk/1363/,True,
1995,"Schich, Sebastian Thomas",Export credits and the costs of trade financing.,http://etheses.lse.ac.uk/1382/,True,
1995,"Smedley, Roger Graham","Auctioning the dreams: Economy, community and philanthropy in a north Indian city.",http://etheses.lse.ac.uk/2836/,True,
1995,"Smith, Jeremy",The Tories and Ireland: Andrew Bonar Law and conservative strategy towards the third Home Rule bill 1911-1914.,http://etheses.lse.ac.uk/1392/,True,
1995,"Sofianopoulos, Christos",Three views of political philosophizing and the idea of state neutrality.,http://etheses.lse.ac.uk/1424/,True,
1995,"Talbot, Colin",Developing strategic managers for UK public services---a competing values and competences approach.,http://etheses.lse.ac.uk/2833/,True,
1995,"Tamisari, Franca","Body, names and movement: Images of identity among the Yolnu of North-east Arnhem Land.",http://etheses.lse.ac.uk/2078/,True,
1995,"Thirkell, Allyson","The informal land market in Cebu City, the Philippines; accessibility, settlement development and residential segregation.",http://etheses.lse.ac.uk/2448/,True,
1995,"Tsoubelis, Dimitrios",Mathematical techniques for shape modelling in computer graphics: A distance-based approach.,http://etheses.lse.ac.uk/1388/,True,
1995,"Venieris, Dimitrios N","The development of social security in Greece, 1920-1990: Postponed decisions.",http://etheses.lse.ac.uk/1273/,True,
1995,"Volpe, Giorgio",Realism and the epistemic accessibility of correspondence truth.,http://etheses.lse.ac.uk/1360/,True,
1995,"van Walsum-Stachowicz, Judith Margaretha","Corporate diplomacy and European Community information technology policies: The influence of multi-nationals and interest groups, 1980-1993.",http://etheses.lse.ac.uk/2831/,True,
1995,"von Thadden, Goetz Henning",Inflation in the reconstruction of Poland 1918-1927.,http://etheses.lse.ac.uk/1393/,True,
1995,"Yel, Ali Murat",Pagar uma promessa: An anthropological study of the Catholic pilgrimage to Fatima.,http://etheses.lse.ac.uk/1365/,True,
1995,"Zormelo, Douglas Kudzo-Kota",Integration theories and economic development: A case study of the political and social dynamics of ECOWAS.,http://etheses.lse.ac.uk/1389/,True,
1996,"Ahuja, Monika Sangeeta",Public interest litigation in India: A socio-legal study.,http://etheses.lse.ac.uk/1417/,True,
1996,"Akinola, Olufemi Ajayi","The state and integrated rural development in southwestern Nigeria, c.1945-1992, with a case study of the Etiki-Akoko Agricultural Development Project, Ondo State.",http://etheses.lse.ac.uk/1399/,True,
1996,"Amiti, Mynyre",International trade in the manufacturing sectors of industrialised countries: Theory and evidence.,http://etheses.lse.ac.uk/2461/,True,
1996,"Andreatta, Filippo",Collective security: Theory and practice of an institution for peace in the XX century.,http://etheses.lse.ac.uk/1434/,True,
1996,"Bagliano, Fabio-Cesare","Money, policy regimes and economic fluctuations.",http://etheses.lse.ac.uk/1437/,True,
1996,"Camarano, Ana Amelia",Fertility transition in Brazil in the twentieth century: A comparative study of three areas.,http://etheses.lse.ac.uk/1432/,True,
1996,"Canavan, Jane","Public scrutiny, consciousness and resistance in an Ecuadorian highland village.",http://etheses.lse.ac.uk/1444/,True,
1996,"Chemla, Gilles","Essays on the theory of the firm: Interactions between capital, product and labour markets.",http://etheses.lse.ac.uk/2853/,True,
1996,"Childers, Timothy",On the relation between the normative and the empirical in the philosophy of science.,http://etheses.lse.ac.uk/2852/,True,
1996,"Ciferri, Massimiliano",A reassessment of national managerial profiles: A case study of Italian companies.,http://etheses.lse.ac.uk/2844/,True,
1996,"Coyle-Shapiro, Jacqueline A-M.",The impact of a TQM intervention on work attitudes: a longitudinal case study.,http://etheses.lse.ac.uk/64/,True,
1996,"Dan, Cui",The cultural contribution of British Protestant missionaries to China's national development during the 1920s.,http://etheses.lse.ac.uk/2413/,True,
1996,"Deol, Harnik","Religion and nationalism in India: The case of the Punjab, 1960-1995.",http://etheses.lse.ac.uk/1443/,True,
1996,"Dickson-Gilmore, Elizabeth Jane",Resurrecting the peace: Separate justice and the invention of legal tradition in the Kahnawake Mohawk Nation.,http://etheses.lse.ac.uk/1435/,True,
1996,"de Hollanda Guimaraes Ferreira, Francisco","Structural adjustment, income distribution and the role of government: Theory, and evidence from Brazil.",http://etheses.lse.ac.uk/2842/,True,
1996,"Exterkate, Denise M.J",Subcontracting relationships in the manufacturing industry: The Dutch case.,http://etheses.lse.ac.uk/1418/,True,
1996,"Farrell, Mary",Collaborative research & development in the European Community BRITE-EURAM programme 1987-1994: Frameworks of innovation in Spain and the UK.,http://etheses.lse.ac.uk/1996/,True,
1996,"Farsides, Thomas Lycan","Self-esteem, social comparison and discrimination: a reappraisal and development of Tajfel's social identity theory.",http://etheses.lse.ac.uk/82/,True,
1996,"Fawn, Rick","Czechoslovak foreign policy, 1989-1992: The problems of translating ideas into policy.",http://etheses.lse.ac.uk/1998/,True,
1996,"Frege, Carola Maria",Workplace relations in East Germany after unification: Explaining worker participation in trade unions and works councils.,http://etheses.lse.ac.uk/1449/,True,
1996,"Garibaldi, Pietro","Job creation, job destruction and employment reallocation: Theory and evidence.",http://etheses.lse.ac.uk/2234/,True,
1996,"Gill, Thomas Paramor",Men of uncertainty: The social organization of day labourers in contemporary Japan.,http://etheses.lse.ac.uk/1445/,True,
1996,"Grant, Gerald G",The strategic dimensions of information systems capability: Case studies in a developing country context.,http://etheses.lse.ac.uk/2854/,True,
1996,"Griffin, Joseph",The origin of dreams: A psychobiological approach.,http://etheses.lse.ac.uk/2468/,True,
1996,"Grimwood, Ian Roderick",Aftermath of Munich: Strategic priorities in British rearmament October 1938 - August 1939.,http://etheses.lse.ac.uk/2238/,True,
1996,"Haniotis, Antonios",Essays on the decentralisation of democratic institutions.,http://etheses.lse.ac.uk/1425/,True,
1996,"Hardt, Michael Hermann",Behaviour and ownership in the theory of competition and regulation.,http://etheses.lse.ac.uk/1447/,True,
1996,"Heady, Patrick James",The hard people: A structuralist account of community and identities in an alpine valley.,http://etheses.lse.ac.uk/1433/,True,
1996,"Hendry, Robin Findlay","Realism, history and the quantum theory: Philosophical and historical arguments for realism as a methodological thesis.",http://etheses.lse.ac.uk/1442/,True,
1996,"Herman, John","The Paris Embassy of Sir Eric Phipps, 1937-1939.",http://etheses.lse.ac.uk/1408/,True,
1996,"Huang, Terry Taihor","The AKT theory of management: A theory based on an analysis of manager's activities, knowledge and tasks.",http://etheses.lse.ac.uk/1438/,True,
1996,"Jamieson, Mark Angus",Kinship and gender as political processes among the Miskitu of eastern Nicaragua.,http://etheses.lse.ac.uk/1413/,True,
1996,"Jones, Charles W.B",International distributive justice: Defending cosmopolitanism.,http://etheses.lse.ac.uk/1415/,True,
1996,"Kennedy, David",The economics of London bus tendering.,http://etheses.lse.ac.uk/1997/,True,
1996,"Kihn, John Patrick",Distress and low-grade securities: Issues in distress and illiquidity.,http://etheses.lse.ac.uk/2410/,True,
1996,"Kim, Heesu",Anglo-American relations and the attempts to settle the Korean question 1953-1960.,http://etheses.lse.ac.uk/2408/,True,
1996,"Koniordos, Sokratis",Artisans in late development: An investigation of Athenian small producers in the machining and garment industries.,http://etheses.lse.ac.uk/1419/,True,
1996,"Koopmans, Reinout Michael","Asymmetric industry structures: Multiple technologies, firm dynamics and profitability.",http://etheses.lse.ac.uk/1428/,True,
1996,"Koroma, Edmund","The political economy of regulation: A case study of rice and coffee markets in Sierra Leone, 1964-1986.",http://etheses.lse.ac.uk/2843/,True,
1996,"Kundu, Apurba","Civil-military relations in British and independent India, 1918-1962, and coup prediction theory.",http://etheses.lse.ac.uk/1411/,True,
1996,"LaPier, Terrence Walter","Real estate advisory services: Growth and competition in Japan, Europe, and the United States, 1960-1990.",http://etheses.lse.ac.uk/1429/,True,
1996,"Lamo, Ana Rosa",Cross section distribution dynamics.,http://etheses.lse.ac.uk/1448/,True,
1996,"Liedtke, Boris Nikolaj","International relations between the U.S. and Spain 1945-53: Economics, ideology and compromise.",http://etheses.lse.ac.uk/1430/,True,
1996,"Lim, Wei Shi",Problems in rendezvous search.,http://etheses.lse.ac.uk/2457/,True,
1996,"Maumoon, Dunya",Gender activism and the Islamic revival.,http://etheses.lse.ac.uk/2456/,True,
1996,"Moustaki, Irini",Latent variable models for mixed manifest variables.,http://etheses.lse.ac.uk/78/,True,
1996,"Mule, Rosa","Governing parties and income inequality in Australia (1981-1990), the United Kingdom (1979-1986) and Canada (1971-1981): Rational policy-making in party organizations.",http://etheses.lse.ac.uk/2845/,True,
1996,"Murphy, Margaret Kathleen",Psychological aspects of survey methodology: Experiments on the response process.,http://etheses.lse.ac.uk/3048/,True,
1996,"Nava, Mario","Optimal taxation, tax evasion and rent-seeking.",http://etheses.lse.ac.uk/1436/,True,
1996,"Niziol, Simon",British technologies and Polish economic development 1815-1863.,http://etheses.lse.ac.uk/1409/,True,
1996,"Oram, Alison Margaret",Women teachers in state schools in England and Wales 1900-1939: The development of feminist allegiance and political strategies.,http://etheses.lse.ac.uk/1395/,True,
1996,"Perrotta, Louise",Consumption and urban space in post-Soviet Moscow.,http://etheses.lse.ac.uk/1412/,True,
1996,"Perry, Helen Jemma","Bureaucrats, development and decentralisation in India: The bureau-shaping model applied to Panchayati Raj in Karnataka, 1987-91.",http://etheses.lse.ac.uk/1414/,True,
1996,"Pine, Lisa N. N","Family and the Third Reich, 1933-1945.",http://etheses.lse.ac.uk/1410/,True,
1996,"Raith, Michael Alexander","Product differentiation, uncertainty and price coordination in oligopoly.",http://etheses.lse.ac.uk/1439/,True,
1996,"Salas-Porras, Alejandra",The Mexican business class and the processes of globalization: Trends and counter-trends.,http://etheses.lse.ac.uk/2565/,True,
1996,"Shaughnessy, Scott S",The politics of tax reform: Britain and France in the 1980s.,http://etheses.lse.ac.uk/2454/,True,
1996,"Sommer, W. F",The reconstruction of labour representation in former East Germany 1989-1992. A comparative study of two German trade unions.,http://etheses.lse.ac.uk/1406/,True,
1996,"Stangroom, Jeremy R",Political mobilisation and the question of subjectivity.,http://etheses.lse.ac.uk/1446/,True,
1996,"Stockton, Patricia",Dementia as a major public health concern: Intelligence testing revisited.,http://etheses.lse.ac.uk/1441/,True,
1996,"Thomas, Philip","Place, person and ancestry among the Temanambondro of southeast Madagascar.",http://etheses.lse.ac.uk/2455/,True,
1996,"Uysal, Ali Enis",Long run determinants of economic growth in a cross section of countries: Theory and evidence.,http://etheses.lse.ac.uk/2463/,True,
1996,"Velasco, Carlos",Higher order asymptotic theory for nonparametric time series analysis and related contributions.,http://etheses.lse.ac.uk/2563/,True,
1996,"von Coester, Sorbas",Bubbles and chaotic dynamics in economies with externalities.,http://etheses.lse.ac.uk/1427/,True,
1996,"Walker, Helen Mary","The social and economic implications of AIDS in Africa: Causes, effects and response.",http://etheses.lse.ac.uk/1423/,True,
1996,"Walmsley, Jonathan Craig","Locke, Berkeley and philosophy of science.",http://etheses.lse.ac.uk/1422/,True,
1996,"Warburton, William Porter",Estimating the impact of selected programs on participants' subsequent welfare dependence and employment in British Columbia.,http://etheses.lse.ac.uk/2453/,True,
1996,"Webb, Trevor J",Small European securities markets: A study of trading volume and institutional factors in the evolution of selected European markets.,http://etheses.lse.ac.uk/1403/,True,
1996,"Wes, Marina",Gains from trade: Competition and the factor market.,http://etheses.lse.ac.uk/1420/,True,
1996,"Williams, Philip Iestyn","Incomplete contracts, control rights and integration decisions in economic organisations.",http://etheses.lse.ac.uk/3049/,True,
1996,"Zacarias, Agostinho M",The security concept in Southern Africa: Prospects for the post-apartheid era.,http://etheses.lse.ac.uk/1426/,True,
1997,"Ackah, Elizabeth Carol",Employment decisions following maternity leave.,http://etheses.lse.ac.uk/2598/,True,
1997,"Agius, Harry Wayne",A full-scale semantic content-based model for interactive multimedia information systems.,http://etheses.lse.ac.uk/2850/,True,
1997,"Albadvi, Amir",Supporting design understanding in evolutionary prototyping. An application of change theory and semiotics.,http://etheses.lse.ac.uk/2467/,True,
1997,"Aliabadi, Youssef Samadi",The Correspondence Principle and theory choice in physics.,http://etheses.lse.ac.uk/2846/,True,
1997,"Baena, Cesar E",Politics of oil in Venezuela: A decision-making analysis of PDVSA's internationalisation policy.,http://etheses.lse.ac.uk/2228/,True,
1997,"Ball, Rajiv",The state and the development of small-scale industry in Ghana since c.1945.,http://etheses.lse.ac.uk/2412/,True,
1997,"Bartmann, John Barry",Micro-states in the international system: The challenge of sovereignty.,http://etheses.lse.ac.uk/2235/,True,
1997,"Bettcher, Douglas",A psychoanalytic approach to the study of international relations.,http://etheses.lse.ac.uk/1053/,True,
1997,"Bowen, Gillian Sian","Influence, information and lobbying in the European Union: A comparison of business sector strategies.",http://etheses.lse.ac.uk/2493/,False,
1997,"Bridge, Gillian",Parents as care managers: The experiences of those caring for young children with cerebral palsy.,http://etheses.lse.ac.uk/2476/,True,
1997,"Caiden Prins, Miriam Hannah",Small voluntary organisations providing day care services to elderly people: A study in organisational change.,http://etheses.lse.ac.uk/1481/,True,
1997,"Carnaby, Steven",Designs for living: A comparative study of learning disability services in London and Milan.,http://etheses.lse.ac.uk/1482/,True,
1997,"Carnevali, Francesca",British and Italian banks and small firms: A study of the Midlands and Piedmont 1945-1973.,http://etheses.lse.ac.uk/2469/,True,
1997,"Cherni, Judith A","The contradictions of economic growth: Environmental pollution, ill-health and economic development in Houston, Texas.",http://etheses.lse.ac.uk/1469/,True,
1997,"Davies, Patrick Ediomi",Use of propaganda in civil war: The Biafra experience.,http://etheses.lse.ac.uk/1460/,False,
1997,"Deckers, Wolfgang",Imperialism' and 'anti-imperialism' in Mao Zedong: Origins and development of a revolutionary strategy.,http://etheses.lse.ac.uk/1452/,True,
1997,"Duranton, Gilles","Essays on growth: Imperfect competition, labour supply and local public goods.",http://etheses.lse.ac.uk/1471/,True,
1997,"Edmunds, June",The left's views on Israel: From the establishment of the Jewish state to the intifada.,http://etheses.lse.ac.uk/2847/,True,
1997,"Edwards, Roy A",Management information and management practices: Freight train operation in inter-war Britain.,http://etheses.lse.ac.uk/3047/,True,
1997,"Elgar, Jane Rosemary",Industrial action ballots: An analysis of the development of law and practice in Britain.,http://etheses.lse.ac.uk/1486/,True,
1997,"Fernandez-Diez-Picazo, Enrique Gustavo",The intended interpretation of the intuitionistic first-order logical operators.,http://etheses.lse.ac.uk/2220/,True,
1997,"Ford, Simon G","Economic growth and inequality: The Colombian experience, 1930-1990.",http://etheses.lse.ac.uk/2848/,True,
1997,"Fortin, Philippe",The Canadian securities industry and North American free trade: Legal perspectives.,http://etheses.lse.ac.uk/2462/,True,
1997,"Gaved, Matthew",Ownership and influence: The debate about shareholder influence on listed companies.,http://etheses.lse.ac.uk/1474/,True,
1997,"Gervais, Marie-Claude",Social representations of nature: the case of the 'Braer' oil spill in Shetland.,http://etheses.lse.ac.uk/69/,True,
1997,"Graham, Daniel Joseph",Manufacturing activities in Greater London: The planning implications of productivity-led employment decline in the 1980s.,http://etheses.lse.ac.uk/2597/,True,
1997,"Guduza, Churchill Mpiyesizwe",Housing markets in Greater Soweto.,http://etheses.lse.ac.uk/2464/,True,
1997,"Haroun, Mohammed Mahjoub",Social representation of Islam in the West: Three British studies.,http://etheses.lse.ac.uk/2459/,False,
1997,"Hatziioannou, Haralabos",The role of causes in action explanations: Two competing approaches.,http://etheses.lse.ac.uk/2236/,True,
1997,"Hindmoor, Andrew",Socialism and entrepreneurship: A rational choice approach to an issue of compatibility.,http://etheses.lse.ac.uk/1463/,True,
1997,"Hole, Alison","Dynamic non-price strategy and competition: Models of R&D, advertising and location.",http://etheses.lse.ac.uk/1999/,True,
1997,"Holm, Fredrik","Primus inter pares? An institutional comparison of the Office of Prime Minister. Britain, the Republic of Ireland, Sweden and Denmark.",http://etheses.lse.ac.uk/1454/,True,
1997,"Horder, Jakob","Essays on financial institutions, inflation and inequality.",http://etheses.lse.ac.uk/83/,True,
1997,"Ibrahim, Auwal",Law and policy for environmental protection and sustainable development in Nigeria with special reference to water resources development projects.,http://etheses.lse.ac.uk/1455/,True,
1997,"Innes, Abigail Jane",The partition of Czechoslovakia.,http://etheses.lse.ac.uk/1464/,True,
1997,"Jones, David W",Relative views of madness: Families' experiences of living with mental illness.,http://etheses.lse.ac.uk/1480/,True,
1997,"Jones, Wyndham Simon",Confronting difficulty: A daycare unit in London for children with complex emotional problems.,http://etheses.lse.ac.uk/1450/,True,
1997,"Kang, Won-Taek","Support for third parties under plurality rule electoral systems: A public choice analysis of Britain, Canada, New Zealand and South Korea.",http://etheses.lse.ac.uk/1465/,True,
1997,"Karan, Kavita",Political communication in the 1991 general election in India with special reference to Andhra Pradesh.,http://etheses.lse.ac.uk/2230/,True,
1997,"Kawar, Mary","Gender, employment and the life course: The case of working daughters in Amman, Jordan.",http://etheses.lse.ac.uk/2475/,True,
1997,"Khalaf, Haifa Mohammmed Jaafer",Managerial motives in the market for corporate control.,http://etheses.lse.ac.uk/2233/,True,
1997,"Kindness, Leonie",Witchcraft and the reproduction of wealth in southern Zambia.,http://etheses.lse.ac.uk/2229/,True,
1997,"Klein, Gary A","The American press and the rise of Hitler, 1923-1933.",http://etheses.lse.ac.uk/1459/,True,
1997,"Komiya, Fumito","A comparative study of the law of dismissal in Japan, Great Britain and the United States from the perspective of employment protection.",http://etheses.lse.ac.uk/2237/,True,
1997,"Koutsopanagou, Panagioula","The British press and Greek politics, 1943-1949.",http://etheses.lse.ac.uk/2851/,True,
1997,"Lackey, Douglas Eugene",Participation in rural health development: A case study in Kenya.,http://etheses.lse.ac.uk/2479/,True,
1997,"Lee, Heejin",Temporal implications of electronically mediated business procedures on organisational work: EDI applications in trade.,http://etheses.lse.ac.uk/1475/,True,
1997,"Lee, Seong-Gyu",Disability and employment in South Korea.,http://etheses.lse.ac.uk/2478/,True,
1997,"Leppamaki, Mikko","An economic theory of collusion, blackmail and whistle-blowing in organisations.",http://etheses.lse.ac.uk/2239/,True,
1997,"Lopez Bastida, Julio",Efficiency in the hospital sector: A study of elective surgery in Spain.,http://etheses.lse.ac.uk/2856/,True,
1997,"Low, William",Expectations and U.K. firms' employment and production plans: Microeconometric analysis of the CBI's business survey.,http://etheses.lse.ac.uk/2232/,True,
1997,"Matheson, James Henry Edward",Institutional capacity and multiple conditionality in ACP-EU development cooperation.,http://etheses.lse.ac.uk/1484/,True,
1997,"Mawby, Spencer William",Containing the German threat: The British debate over West German rearmament 1949-1955.,http://etheses.lse.ac.uk/2231/,True,
